,ISIN,Wertpapiername,Ticker,Price to revenue,Marketcap
41,US5951121038,"MICRON TECHN. INC. DL-,10",MU,2.81,79.701680128
42,US5949181045,"MICROSOFT    DL-,00000625",MSFT,13.935,2507.665309696
43,DE0008430026,MUENCH.RUECKVERS.VNA O.N.,MURGF,0.631,42.247593984
44,US64110L1061,"NETFLIX INC.      DL-,001",NFLX,11.014,304.879435776
45,US67066G1040,"NVIDIA CORP.      DL-,001",NVDA,29.829,662.822191104
46,US68620A2033,"ORGANOVO HLDGS     DL-,01",ONVO,,0.054669664
47,US69404D1081,"PAC.BIOSCI.OF CAL.DL-,001",PACB,45.42,6.466783232
48,US69608A1088,PALANTIR TECHNOLOGIES INC,PLTR,36.537,51.01549568
49,US70450Y1038,"PAYPAL HDGS INC.DL-,0001",PYPL,11.238,270.703427584
50,US7437131094,"PROTO LABS INC.   DL-,001",PRLB,3.537,1.721743488
51,US77543R1023,"ROKU INC   CL. A DL-,0001",ROKU,17.323,41.858240512
52,US79466L3024,"SALESFORCE.COM    DL-,001",CRM,12.858,296.5880832
53,DE0007164600,SAP SE O.N.,SAPGF,6.73,175.108653056
54,DE0007165631,SARTORIUS AG VZO O.N.,SUVPF,14.1,44.266336256
55,DE0007276503,SECUNET SECURITY AG O.N.,,,
56,NL0012044747,SHOP APOTHEKE EUROPE INH.,SHPPF,1.748,3.035995136
57,CA82509L1076,SHOPIFY A SUB.VTG,SHOP,43.091,185.864781824
58,DE0007236101,SIEMENS AG  NA O.N.,SMAWF,2.93,134.662955008
59,LU1778762911,SPOTIFY TECH. S.A.  EUR 1,SPOT,6.095,57.098412032
60,US8522341036,SQUARE INC. A,SQ,7.322,116.21072896
61,IL0011267213,STRATASYS LTD,SSYS,3.045,2.100826368
62,DE000A2YN900,TEAMVIEWER AG  INH O.N.,TMVWF,7.841,3.389858816
63,US87918A1051,TELADOC HEALTH INC.DL-001,TDOC,13.515,24.699824128
64,KYG875721634,"TENCENT HLDGS   HD-,00002",TCTZF,1.375,580.505960448
65,US88160R1014,"TESLA INC. DL -,001",TSLA,25.924,1219.030941696
66,US8835561023,THERMO FISH.SCIENTIF.DL 1,TMO,6.665,252.720562176
67,US90138F1021,TWILIO INC.,TWLO,19.397,55.715323904
68,US90364P1057,"UIPATH INC.   A DL-,00001",PATH,34.185,27.915763712
69,US91332U1016,"UNITY SOFTWARE DL-,000005",U,43.295,41.699807232
70,DE000A0TGJ55,VARTA AG O.N.,VARGF,6.904,11.481465856
71,DE000A0BL849,VITA 34 AG NA O.N.,VTIAF,,
72,DE0007664039,VOLKSWAGEN AG VZO O.N.,VLKPF,1.085,143.681536
73,US98954M2008,"ZILLOW GROUP C CAP.DL-,01",Z,3.405,16.70833664
